'Elapsed time','I'
'1:54.588',-0.005
'1:54.590',-0.005
'1:54.592',-0.005
'1:54.594',-0.006
'1:54.596',-0.005
'1:54.598',-0.006
'1:54.600',-0.006
'1:54.602',-0.006
'1:54.604',-0.005
'1:54.606',-0.006
'1:54.608',-0.006
'1:54.610',-0.006
'1:54.612',-0.006
'1:54.614',-0.006
'1:54.616',-0.006
'1:54.618',-0.006
'1:54.620',-0.006
'1:54.622',-0.006
'1:54.624',-0.006
'1:54.626',-0.006
'1:54.628',-0.006
'1:54.630',-0.006
'1:54.632',-0.006
'1:54.634',-0.006
'1:54.636',-0.006
'1:54.638',-0.006
'1:54.640',-0.006
'1:54.642',-0.006
'1:54.644',-0.006
'1:54.646',-0.006
'1:54.648',-0.006
'1:54.650',-0.006
'1:54.652',-0.006
'1:54.654',-0.006
'1:54.656',-0.006
'1:54.658',-0.005
'1:54.660',-0.005
'1:54.662',-0.005
'1:54.664',-0.005
'1:54.666',-0.004
'1:54.668',-0.004
'1:54.670',-0.004
'1:54.672',-0.005
'1:54.674',-0.010
'1:54.676',-0.018
'1:54.678',-0.025
'1:54.680',-0.025
'1:54.682',-0.025
'1:54.684',-0.027
'1:54.686',-0.029
'1:54.688',-0.029
'1:54.690',-0.025
'1:54.692',-0.018
'1:54.694',-0.009
'1:54.696',0.002
'1:54.698',0.011
'1:54.700',0.018
'1:54.702',0.019
'1:54.704',0.013
'1:54.706',0.005
'1:54.708',0.003
'1:54.710',0.004
'1:54.712',0.005
'1:54.714',0.006
'1:54.716',0.005
'1:54.718',0.005
'1:54.720',0.004
'1:54.722',0.004
'1:54.724',0.004
'1:54.726',0.004
'1:54.728',0.004
'1:54.730',0.003
'1:54.732',0.003
'1:54.734',0.001
'1:54.736',-0.004
'1:54.738',-0.021
'1:54.740',-0.062
'1:54.742',-0.134
'1:54.744',-0.210
'1:54.746',-0.232
'1:54.748',-0.115
'1:54.750',0.146
'1:54.752',0.383
'1:54.754',0.484
'1:54.756',0.597
'1:54.758',0.694
'1:54.760',0.727
'1:54.762',0.704
'1:54.764',0.480
'1:54.766',0.249
'1:54.768',0.127
'1:54.770',0.062
'1:54.772',0.035
'1:54.774',0.021
'1:54.776',0.003
'1:54.778',-0.012
'1:54.780',-0.020
'1:54.782',-0.022
'1:54.784',-0.024
'1:54.786',-0.025
'1:54.788',-0.026
'1:54.790',-0.027
'1:54.792',-0.028
'1:54.794',-0.029
'1:54.796',-0.030
'1:54.798',-0.032
'1:54.800',-0.033
'1:54.802',-0.034
'1:54.804',-0.035
'1:54.806',-0.035
'1:54.808',-0.036
'1:54.810',-0.037
'1:54.812',-0.037
'1:54.814',-0.038
'1:54.816',-0.038
'1:54.818',-0.038
'1:54.820',-0.038
'1:54.822',-0.037
'1:54.824',-0.036
'1:54.826',-0.035
'1:54.828',-0.034
'1:54.830',-0.033
'1:54.832',-0.031
'1:54.834',-0.030
'1:54.836',-0.029
'1:54.838',-0.028
'1:54.840',-0.028
'1:54.842',-0.027
'1:54.844',-0.027
'1:54.846',-0.027
'1:54.848',-0.028
'1:54.850',-0.028
'1:54.852',-0.028
'1:54.854',-0.026
'1:54.856',-0.024
'1:54.858',-0.019
'1:54.860',-0.012
'1:54.862',-0.003
'1:54.864',0.009
'1:54.866',0.023
'1:54.868',0.038
'1:54.870',0.055
'1:54.872',0.071
'1:54.874',0.087
'1:54.876',0.102
'1:54.878',0.113
'1:54.880',0.120
'1:54.882',0.124
'1:54.884',0.124
'1:54.886',0.120
'1:54.888',0.113
'1:54.890',0.103
'1:54.892',0.091
'1:54.894',0.078
'1:54.896',0.065
'1:54.898',0.052
'1:54.900',0.040
'1:54.902',0.029
'1:54.904',0.019
'1:54.906',0.013
'1:54.908',0.006
'1:54.910',0.002
'1:54.912',-0.002
'1:54.914',-0.004
'1:54.916',-0.006
'1:54.918',-0.008
'1:54.920',-0.008
'1:54.922',-0.009
'1:54.924',-0.009
'1:54.926',-0.009
'1:54.928',-0.009
'1:54.930',-0.010
'1:54.932',-0.010
'1:54.934',-0.010
'1:54.936',-0.009
'1:54.938',-0.010
'1:54.940',-0.010
'1:54.942',-0.010
'1:54.944',-0.009
'1:54.946',-0.010
'1:54.948',-0.010
'1:54.950',-0.010
'1:54.952',-0.009
'1:54.954',-0.010
'1:54.956',-0.009
'1:54.958',-0.009
'1:54.960',-0.009
'1:54.962',-0.009
'1:54.964',-0.009
'1:54.966',-0.008
'1:54.968',-0.008
'1:54.970',-0.007
'1:54.972',-0.007
'1:54.974',-0.007
'1:54.976',-0.006
'1:54.978',-0.006
'1:54.980',-0.006
'1:54.982',-0.005
'1:54.984',-0.005
'1:54.986',-0.005
'1:54.988',-0.004
'1:54.990',-0.004
'1:54.992',-0.004
'1:54.994',-0.004
'1:54.996',-0.004
'1:54.998',-0.004
'1:55.000',-0.004
'1:55.002',-0.004
'1:55.004',-0.003
'1:55.006',-0.004
'1:55.008',-0.004
'1:55.010',-0.003
'1:55.012',-0.004
'1:55.014',-0.004
'1:55.016',-0.003
'1:55.018',-0.004
'1:55.020',-0.004
'1:55.022',-0.004
'1:55.024',-0.004
'1:55.026',-0.004
'1:55.028',-0.004
'1:55.030',-0.004
'1:55.032',-0.004
'1:55.034',-0.004
'1:55.036',-0.004
'1:55.038',-0.005
'1:55.040',-0.004
'1:55.042',-0.005
'1:55.044',-0.005
'1:55.046',-0.005
'1:55.048',-0.005
'1:55.050',-0.005
'1:55.052',-0.005
'1:55.054',-0.005
'1:55.056',-0.005
'1:55.058',-0.006
'1:55.060',-0.006
'1:55.062',-0.006
'1:55.064',-0.006
'1:55.066',-0.006
'1:55.068',-0.006
'1:55.070',-0.006
'1:55.072',-0.006
'1:55.074',-0.006
'1:55.076',-0.006
'1:55.078',-0.006
'1:55.080',-0.006
'1:55.082',-0.006
'1:55.084',-0.006
'1:55.086',-0.006
'1:55.088',-0.006
'1:55.090',-0.006
'1:55.092',-0.006
'1:55.094',-0.006
'1:55.096',-0.006
'1:55.098',-0.006
'1:55.100',-0.006
'1:55.102',-0.006
'1:55.104',-0.006
'1:55.106',-0.006
'1:55.108',-0.006
'1:55.110',-0.006
'1:55.112',-0.006
'1:55.114',-0.005
'1:55.116',-0.005
'1:55.118',-0.006
'1:55.120',-0.005
'1:55.122',-0.005
'1:55.124',-0.004
'1:55.126',-0.004
'1:55.128',-0.004
'1:55.130',-0.007
'1:55.132',-0.013
'1:55.134',-0.023
'1:55.136',-0.026
'1:55.138',-0.025
'1:55.140',-0.026
'1:55.142',-0.028
'1:55.144',-0.029
'1:55.146',-0.027
'1:55.148',-0.022
'1:55.150',-0.015
'1:55.152',-0.005
'1:55.154',0.005
'1:55.156',0.013
'1:55.158',0.019
'1:55.160',0.018
'1:55.162',0.011
'1:55.164',0.004
'1:55.166',0.003
'1:55.168',0.005
'1:55.170',0.006
'1:55.172',0.005
'1:55.174',0.005
'1:55.176',0.004
'1:55.178',0.004
'1:55.180',0.004
'1:55.182',0.004
'1:55.184',0.004
'1:55.186',0.003
'1:55.188',0.003
'1:55.190',0.002
'1:55.192',0.000
'1:55.194',-0.006
'1:55.196',-0.027
'1:55.198',-0.074
'1:55.200',-0.148
'1:55.202',-0.220
'1:55.204',-0.225
'1:55.206',-0.084
'1:55.208',0.185
'1:55.210',0.401
'1:55.212',0.494
'1:55.214',0.613
'1:55.216',0.700
'1:55.218',0.731
'1:55.220',0.693
'1:55.222',0.460
'1:55.224',0.237
'1:55.226',0.120
'1:55.228',0.059
'1:55.230',0.034
'1:55.232',0.019
'1:55.234',0.001
'1:55.236',-0.015
'1:55.238',-0.021
'1:55.240',-0.024
'1:55.242',-0.025
'1:55.244',-0.026
'1:55.246',-0.028
'1:55.248',-0.029
'1:55.250',-0.030
'1:55.252',-0.032
'1:55.254',-0.033
'1:55.256',-0.034
'1:55.258',-0.035
'1:55.260',-0.036
'1:55.262',-0.037
'1:55.264',-0.038
'1:55.266',-0.040
'1:55.268',-0.040
'1:55.270',-0.041
'1:55.272',-0.042
'1:55.274',-0.042
'1:55.276',-0.042
'1:55.278',-0.042
'1:55.280',-0.042
'1:55.282',-0.041
'1:55.284',-0.040
'1:55.286',-0.038
'1:55.288',-0.037
'1:55.290',-0.036
'1:55.292',-0.035
'1:55.294',-0.034
'1:55.296',-0.033
'1:55.298',-0.032
'1:55.300',-0.032
'1:55.302',-0.032
'1:55.304',-0.032
'1:55.306',-0.033
'1:55.308',-0.033
'1:55.310',-0.033
'1:55.312',-0.032
'1:55.314',-0.029
'1:55.316',-0.025
'1:55.318',-0.019
'1:55.320',-0.011
'1:55.322',0.000
'1:55.324',0.013
'1:55.326',0.029
'1:55.328',0.045
'1:55.330',0.062
'1:55.332',0.079
'1:55.334',0.094
'1:55.336',0.106
'1:55.338',0.116
'1:55.340',0.121
'1:55.342',0.123
'1:55.344',0.120
'1:55.346',0.114
'1:55.348',0.105
'1:55.350',0.093
'1:55.352',0.081
'1:55.354',0.068
'1:55.356',0.054
'1:55.358',0.043
'1:55.360',0.032
'1:55.362',0.022
'1:55.364',0.014
'1:55.366',0.007
'1:55.368',0.003
'1:55.370',-0.002
'1:55.372',-0.004
'1:55.374',-0.006
'1:55.376',-0.008
'1:55.378',-0.009
'1:55.380',-0.009
'1:55.382',-0.010
'1:55.384',-0.010
'1:55.386',-0.010
'1:55.388',-0.010
'1:55.390',-0.010
'1:55.392',-0.010
'1:55.394',-0.011
'1:55.396',-0.011
'1:55.398',-0.011
'1:55.400',-0.011
'1:55.402',-0.010
'1:55.404',-0.010
'1:55.406',-0.009
'1:55.408',-0.010
'1:55.410',-0.010
'1:55.412',-0.010
'1:55.414',-0.009
'1:55.416',-0.009
'1:55.418',-0.009
'1:55.420',-0.009
'1:55.422',-0.009
'1:55.424',-0.008
'1:55.426',-0.007
'1:55.428',-0.008
'1:55.430',-0.007
'1:55.432',-0.007
'1:55.434',-0.006
'1:55.436',-0.006
'1:55.438',-0.006
'1:55.440',-0.005
'1:55.442',-0.005
'1:55.444',-0.005
'1:55.446',-0.005
'1:55.448',-0.004
'1:55.450',-0.004
'1:55.452',-0.004
'1:55.454',-0.004
'1:55.456',-0.004
'1:55.458',-0.004
'1:55.460',-0.004
'1:55.462',-0.003
'1:55.464',-0.003
'1:55.466',-0.004
'1:55.468',-0.004
'1:55.470',-0.004
'1:55.472',-0.003
'1:55.474',-0.004
'1:55.476',-0.003
'1:55.478',-0.004
'1:55.480',-0.004
'1:55.482',-0.004
'1:55.484',-0.004
'1:55.486',-0.004
'1:55.488',-0.004
'1:55.490',-0.004
'1:55.492',-0.004
'1:55.494',-0.004
'1:55.496',-0.004
'1:55.498',-0.005
'1:55.500',-0.005
'1:55.502',-0.005
'1:55.504',-0.005
'1:55.506',-0.005
'1:55.508',-0.005
'1:55.510',-0.006
'1:55.512',-0.006
'1:55.514',-0.006
'1:55.516',-0.006
'1:55.518',-0.005
'1:55.520',-0.006
'1:55.522',-0.006
'1:55.524',-0.006
'1:55.526',-0.006
'1:55.528',-0.006
'1:55.530',-0.006
'1:55.532',-0.006
'1:55.534',-0.006
'1:55.536',-0.006
'1:55.538',-0.006
'1:55.540',-0.006
'1:55.542',-0.006
'1:55.544',-0.006
'1:55.546',-0.006
'1:55.548',-0.006
'1:55.550',-0.006
'1:55.552',-0.006
'1:55.554',-0.006
'1:55.556',-0.006
'1:55.558',-0.006
'1:55.560',-0.006
'1:55.562',-0.006
'1:55.564',-0.006
'1:55.566',-0.006
'1:55.568',-0.006
'1:55.570',-0.006
'1:55.572',-0.006
'1:55.574',-0.006
'1:55.576',-0.006
'1:55.578',-0.005
'1:55.580',-0.004
'1:55.582',-0.004
'1:55.584',-0.004
'1:55.586',-0.004
'1:55.588',-0.005
'1:55.590',-0.010
'1:55.592',-0.018
'1:55.594',-0.025
'1:55.596',-0.025
'1:55.598',-0.024
'1:55.600',-0.027
'1:55.602',-0.029
'1:55.604',-0.029
'1:55.606',-0.025
'1:55.608',-0.018
'1:55.610',-0.009
'1:55.612',0.000
'1:55.614',0.010
'1:55.616',0.018
'1:55.618',0.019
'1:55.620',0.015
'1:55.622',0.006
'1:55.624',0.002
'1:55.626',0.004
'1:55.628',0.006
'1:55.630',0.006
'1:55.632',0.005
'1:55.634',0.004
'1:55.636',0.004
'1:55.638',0.004
'1:55.640',0.004
'1:55.642',0.004
'1:55.644',0.004
'1:55.646',0.003
'1:55.648',0.003
'1:55.650',0.002
'1:55.652',-0.003
'1:55.654',-0.015
'1:55.656',-0.051
'1:55.658',-0.116
'1:55.660',-0.196
'1:55.662',-0.236
'1:55.664',-0.157
'1:55.666',0.079
'1:55.668',0.340
'1:55.670',0.466
'1:55.672',0.565
'1:55.674',0.679
'1:55.676',0.719
'1:55.678',0.727
'1:55.680',0.550
'1:55.682',0.297
'1:55.684',0.151
'1:55.686',0.075
'1:55.688',0.040
'1:55.690',0.025
'1:55.692',0.008
'1:55.694',-0.009
'1:55.696',-0.018
'1:55.698',-0.022
'1:55.700',-0.024
'1:55.702',-0.025
'1:55.704',-0.025
'1:55.706',-0.027
'1:55.708',-0.028
'1:55.710',-0.029
'1:55.712',-0.030
'1:55.714',-0.032
'1:55.716',-0.033
'1:55.718',-0.034
'1:55.720',-0.035
'1:55.722',-0.035
'1:55.724',-0.036
'1:55.726',-0.037
'1:55.728',-0.038
'1:55.730',-0.038
'1:55.732',-0.038
'1:55.734',-0.038
'1:55.736',-0.038
'1:55.738',-0.037
'1:55.740',-0.037
'1:55.742',-0.036
'1:55.744',-0.035
'1:55.746',-0.034
'1:55.748',-0.032
'1:55.750',-0.031
'1:55.752',-0.029
'1:55.754',-0.029
'1:55.756',-0.028
'1:55.758',-0.028
'1:55.760',-0.027
'1:55.762',-0.027
'1:55.764',-0.028
'1:55.766',-0.028
'1:55.768',-0.028
'1:55.770',-0.026
'1:55.772',-0.025
'1:55.774',-0.021
'1:55.776',-0.015
'1:55.778',-0.006
'1:55.780',0.005
'1:55.782',0.018
'1:55.784',0.034
'1:55.786',0.050
'1:55.788',0.067
'1:55.790',0.083
'1:55.792',0.098
'1:55.794',0.111
'1:55.796',0.119
'1:55.798',0.123
'1:55.800',0.126
'1:55.802',0.122
'1:55.804',0.116
'1:55.806',0.106
'1:55.808',0.095
'1:55.810',0.082
'1:55.812',0.069
'1:55.814',0.055
'1:55.816',0.043
'1:55.818',0.032
'1:55.820',0.022
'1:55.822',0.015
'1:55.824',0.008
'1:55.826',0.003
'1:55.828',-0.001
'1:55.830',-0.004
'1:55.832',-0.006
'1:55.834',-0.007
'1:55.836',-0.009
'1:55.838',-0.009
'1:55.840',-0.009
'1:55.842',-0.010
'1:55.844',-0.010
'1:55.846',-0.009
'1:55.848',-0.010
'1:55.850',-0.010
'1:55.852',-0.009
'1:55.854',-0.010
'1:55.856',-0.009
'1:55.858',-0.010
'1:55.860',-0.009
'1:55.862',-0.010
'1:55.864',-0.010
'1:55.866',-0.010
'1:55.868',-0.009
'1:55.870',-0.009
'1:55.872',-0.009
'1:55.874',-0.009
'1:55.876',-0.009
'1:55.878',-0.009
'1:55.880',-0.009
'1:55.882',-0.008
'1:55.884',-0.007
'1:55.886',-0.007
'1:55.888',-0.007
'1:55.890',-0.007
'1:55.892',-0.006
'1:55.894',-0.006
'1:55.896',-0.006
'1:55.898',-0.005
'1:55.900',-0.005
'1:55.902',-0.005
'1:55.904',-0.004
'1:55.906',-0.004
'1:55.908',-0.004
'1:55.910',-0.004
'1:55.912',-0.004
'1:55.914',-0.004
'1:55.916',-0.004
'1:55.918',-0.003
'1:55.920',-0.003
'1:55.922',-0.003
'1:55.924',-0.004
'1:55.926',-0.003
'1:55.928',-0.003
'1:55.930',-0.004
'1:55.932',-0.004
'1:55.934',-0.003
'1:55.936',-0.004
'1:55.938',-0.004
'1:55.940',-0.004
'1:55.942',-0.004
'1:55.944',-0.004
'1:55.946',-0.004
'1:55.948',-0.004
'1:55.950',-0.004
'1:55.952',-0.005
'1:55.954',-0.005
'1:55.956',-0.005
'1:55.958',-0.005
'1:55.960',-0.005
'1:55.962',-0.005
'1:55.964',-0.005
'1:55.966',-0.005
'1:55.968',-0.005
'1:55.970',-0.005
'1:55.972',-0.006
'1:55.974',-0.006
'1:55.976',-0.006
'1:55.978',-0.006
'1:55.980',-0.006
'1:55.982',-0.005
'1:55.984',-0.006
'1:55.986',-0.006
'1:55.988',-0.006
'1:55.990',-0.006
'1:55.992',-0.006
'1:55.994',-0.006
'1:55.996',-0.006
'1:55.998',-0.006
'1:56.000',-0.006
'1:56.002',-0.006
'1:56.004',-0.006
'1:56.006',-0.006
'1:56.008',-0.006
'1:56.010',-0.006
'1:56.012',-0.006
'1:56.014',-0.006
'1:56.016',-0.006
'1:56.018',-0.006
'1:56.020',-0.006
'1:56.022',-0.006
'1:56.024',-0.006
'1:56.026',-0.006
'1:56.028',-0.006
'1:56.030',-0.006
'1:56.032',-0.005
'1:56.034',-0.005
'1:56.036',-0.005
'1:56.038',-0.004
'1:56.040',-0.004
'1:56.042',-0.004
'1:56.044',-0.006
'1:56.046',-0.010
'1:56.048',-0.019
'1:56.050',-0.025
'1:56.052',-0.025
'1:56.054',-0.025
'1:56.056',-0.028
'1:56.058',-0.029
'1:56.060',-0.029
'1:56.062',-0.025
'1:56.064',-0.017
'1:56.066',-0.008
'1:56.068',0.002
'1:56.070',0.011
'1:56.072',0.018
'1:56.074',0.018
'1:56.076',0.013
'1:56.078',0.004
'1:56.080',0.002
'1:56.082',0.004
'1:56.084',0.005
'1:56.086',0.005
'1:56.088',0.005
'1:56.090',0.004
'1:56.092',0.004
'1:56.094',0.004
'1:56.096',0.004
'1:56.098',0.003
'1:56.100',0.003
'1:56.102',0.002
'1:56.104',0.002
'1:56.106',0.000
'1:56.108',-0.006
'1:56.110',-0.027
'1:56.112',-0.073
'1:56.114',-0.149
'1:56.116',-0.222
'1:56.118',-0.224
'1:56.120',-0.074
'1:56.122',0.202
'1:56.124',0.412
'1:56.126',0.503
'1:56.128',0.627
'1:56.130',0.706
'1:56.132',0.737
'1:56.134',0.672
'1:56.136',0.420
'1:56.138',0.212
'1:56.140',0.106
'1:56.142',0.052
'1:56.144',0.030
'1:56.146',0.015
'1:56.148',-0.004
'1:56.150',-0.017
'1:56.152',-0.022
'1:56.154',-0.025
'1:56.156',-0.025
'1:56.158',-0.027
'1:56.160',-0.029
'1:56.162',-0.029
'1:56.164',-0.031
'1:56.166',-0.033
'1:56.168',-0.033
'1:56.170',-0.035
'1:56.172',-0.035
'1:56.174',-0.037
'1:56.176',-0.038
'1:56.178',-0.039
'1:56.180',-0.040
'1:56.182',-0.041
'1:56.184',-0.042
'1:56.186',-0.042
'1:56.188',-0.042
'1:56.190',-0.042
'1:56.192',-0.042
'1:56.194',-0.041
'1:56.196',-0.041
'1:56.198',-0.039
'1:56.200',-0.038
'1:56.202',-0.036
'1:56.204',-0.035
'1:56.206',-0.034
'1:56.208',-0.033
'1:56.210',-0.033
'1:56.212',-0.032
'1:56.214',-0.032
'1:56.216',-0.032
'1:56.218',-0.032
'1:56.220',-0.033
'1:56.222',-0.033
'1:56.224',-0.033
'1:56.226',-0.030
'1:56.228',-0.026
'1:56.230',-0.021
'1:56.232',-0.013
'1:56.234',-0.002
'1:56.236',0.011
'1:56.238',0.026
'1:56.240',0.043
'1:56.242',0.061
'1:56.244',0.077
'1:56.246',0.092
'1:56.248',0.106
'1:56.250',0.116
'1:56.252',0.121
'1:56.254',0.123
'1:56.256',0.120
'1:56.258',0.114
'1:56.260',0.105
'1:56.262',0.093
'1:56.264',0.081
'1:56.266',0.067
'1:56.268',0.054
'1:56.270',0.042
'1:56.272',0.030
'1:56.274',0.021
'1:56.276',0.013
'1:56.278',0.007
'1:56.280',0.002
'1:56.282',-0.003
'1:56.284',-0.005
'1:56.286',-0.006
'1:56.288',-0.008
'1:56.290',-0.009
'1:56.292',-0.010
'1:56.294',-0.010
'1:56.296',-0.010
'1:56.298',-0.010
'1:56.300',-0.011
'1:56.302',-0.011
'1:56.304',-0.010
'1:56.306',-0.010
'1:56.308',-0.011
'1:56.310',-0.010
'1:56.312',-0.011
'1:56.314',-0.011
'1:56.316',-0.009
'1:56.318',-0.010
'1:56.320',-0.009
'1:56.322',-0.010
'1:56.324',-0.010
'1:56.326',-0.009
'1:56.328',-0.009
'1:56.330',-0.009
'1:56.332',-0.009
'1:56.334',-0.009
'1:56.336',-0.008
'1:56.338',-0.008
'1:56.340',-0.007
'1:56.342',-0.007
'1:56.344',-0.006
'1:56.346',-0.006
'1:56.348',-0.006
'1:56.350',-0.006
'1:56.352',-0.005
'1:56.354',-0.005
'1:56.356',-0.005
'1:56.358',-0.004
'1:56.360',-0.004
'1:56.362',-0.004
'1:56.364',-0.004
'1:56.366',-0.004
'1:56.368',-0.004
'1:56.370',-0.003
'1:56.372',-0.004
'1:56.374',-0.004
'1:56.376',-0.004
'1:56.378',-0.004
'1:56.380',-0.004
'1:56.382',-0.003
'1:56.384',-0.004
'1:56.386',-0.004
'1:56.388',-0.004
'1:56.390',-0.004
'1:56.392',-0.004
'1:56.394',-0.004
'1:56.396',-0.004
'1:56.398',-0.004
'1:56.400',-0.004
'1:56.402',-0.004
'1:56.404',-0.004
'1:56.406',-0.005
'1:56.408',-0.005
'1:56.410',-0.005
'1:56.412',-0.005
'1:56.414',-0.005
'1:56.416',-0.005
'1:56.418',-0.005
'1:56.420',-0.005
'1:56.422',-0.005
'1:56.424',-0.006
'1:56.426',-0.005
'1:56.428',-0.005
'1:56.430',-0.005
'1:56.432',-0.006
'1:56.434',-0.006
'1:56.436',-0.006
'1:56.438',-0.006
'1:56.440',-0.006
'1:56.442',-0.006
'1:56.444',-0.006
'1:56.446',-0.006
'1:56.448',-0.006
'1:56.450',-0.006
'1:56.452',-0.006
'1:56.454',-0.006
'1:56.456',-0.006
'1:56.458',-0.006
'1:56.460',-0.006
'1:56.462',-0.006
'1:56.464',-0.006
'1:56.466',-0.006
'1:56.468',-0.006
'1:56.470',-0.006
'1:56.472',-0.006
'1:56.474',-0.006
'1:56.476',-0.006
'1:56.478',-0.006
'1:56.480',-0.006
'1:56.482',-0.006
'1:56.484',-0.005
'1:56.486',-0.005
'1:56.488',-0.005
'1:56.490',-0.005
'1:56.492',-0.004
'1:56.494',-0.004
'1:56.496',-0.004
'1:56.498',-0.007
'1:56.500',-0.013
'1:56.502',-0.023
'1:56.504',-0.026
'1:56.506',-0.024
'1:56.508',-0.025
'1:56.510',-0.029
'1:56.512',-0.029
'1:56.514',-0.027
'1:56.516',-0.022
'1:56.518',-0.013
'1:56.520',-0.004
'1:56.522',0.006
'1:56.524',0.015
'1:56.526',0.019
'1:56.528',0.017
'1:56.530',0.009
'1:56.532',0.003
'1:56.534',0.003
'1:56.536',0.005
'1:56.538',0.006
'1:56.540',0.006
'1:56.542',0.004
'1:56.544',0.004
'1:56.546',0.004
'1:56.548',0.004
'1:56.550',0.004
'1:56.552',0.004
'1:56.554',0.003
'1:56.556',0.003
'1:56.558',0.002
'1:56.560',-0.001
'1:56.562',-0.013
'1:56.564',-0.044
'1:56.566',-0.105
'1:56.568',-0.186
'1:56.570',-0.237
'1:56.572',-0.174
'1:56.574',0.050
'1:56.576',0.322
'1:56.578',0.460
'1:56.580',0.557
'1:56.582',0.677
'1:56.584',0.720
'1:56.586',0.732
'1:56.588',0.562
'1:56.590',0.305
'1:56.592',0.154
'1:56.594',0.076
'1:56.596',0.041
'1:56.598',0.025
'1:56.600',0.007
'1:56.602',-0.009
'1:56.604',-0.019
'1:56.606',-0.022
'1:56.608',-0.024
'1:56.610',-0.025
'1:56.612',-0.026
'1:56.614',-0.027
'1:56.616',-0.028
'1:56.618',-0.029
'1:56.620',-0.030
'1:56.622',-0.032
'1:56.624',-0.033
'1:56.626',-0.034
'1:56.628',-0.035
'1:56.630',-0.035
'1:56.632',-0.036
'1:56.634',-0.037
'1:56.636',-0.037
'1:56.638',-0.038
'1:56.640',-0.038
'1:56.642',-0.038
'1:56.644',-0.038
'1:56.646',-0.037
'1:56.648',-0.036
'1:56.650',-0.035
'1:56.652',-0.035
'1:56.654',-0.033
'1:56.656',-0.032
'1:56.658',-0.030
'1:56.660',-0.029
'1:56.662',-0.028
'1:56.664',-0.028
'1:56.666',-0.028
'1:56.668',-0.027
'1:56.670',-0.027
'1:56.672',-0.028
'1:56.674',-0.028
'1:56.676',-0.028
'1:56.678',-0.026
'1:56.680',-0.024
'1:56.682',-0.019
'1:56.684',-0.012
'1:56.686',-0.003
'1:56.688',0.009
'1:56.690',0.023
'1:56.692',0.039
'1:56.694',0.056
'1:56.696',0.072
'1:56.698',0.088
'1:56.700',0.103
'1:56.702',0.114
'1:56.704',0.121
'1:56.706',0.125
'1:56.708',0.125
'1:56.710',0.120
'1:56.712',0.112
'1:56.714',0.102
'1:56.716',0.089
'1:56.718',0.076
'1:56.720',0.063
'1:56.722',0.050
'1:56.724',0.038
'1:56.726',0.028
'1:56.728',0.018
'1:56.730',0.011
'1:56.732',0.005
'1:56.734',0.001
'1:56.736',-0.003
'1:56.738',-0.004
'1:56.740',-0.007
'1:56.742',-0.008
'1:56.744',-0.009
'1:56.746',-0.009
'1:56.748',-0.009
'1:56.750',-0.009
'1:56.752',-0.010
'1:56.754',-0.009
'1:56.756',-0.010
'1:56.758',-0.009
'1:56.760',-0.010
'1:56.762',-0.010
'1:56.764',-0.010
'1:56.766',-0.009
'1:56.768',-0.009
'1:56.770',-0.010
'1:56.772',-0.010
'1:56.774',-0.009
'1:56.776',-0.009
'1:56.778',-0.009
'1:56.780',-0.009
'1:56.782',-0.009
'1:56.784',-0.009
'1:56.786',-0.009
'1:56.788',-0.009
'1:56.790',-0.008
'1:56.792',-0.008
'1:56.794',-0.007
'1:56.796',-0.007
'1:56.798',-0.006
'1:56.800',-0.006
'1:56.802',-0.006
'1:56.804',-0.005
'1:56.806',-0.005
'1:56.808',-0.004
'1:56.810',-0.005
'1:56.812',-0.004
'1:56.814',-0.004
'1:56.816',-0.004
'1:56.818',-0.004
'1:56.820',-0.004
'1:56.822',-0.004
'1:56.824',-0.004
'1:56.826',-0.003
'1:56.828',-0.003
'1:56.830',-0.004
'1:56.832',-0.004
'1:56.834',-0.004
'1:56.836',-0.004
'1:56.838',-0.004
'1:56.840',-0.003
'1:56.842',-0.004
'1:56.844',-0.004
'1:56.846',-0.004
'1:56.848',-0.004
'1:56.850',-0.004
'1:56.852',-0.004
'1:56.854',-0.004
'1:56.856',-0.004
'1:56.858',-0.004
'1:56.860',-0.004
'1:56.862',-0.004
'1:56.864',-0.005
'1:56.866',-0.005
'1:56.868',-0.005
'1:56.870',-0.005
'1:56.872',-0.005
'1:56.874',-0.006
'1:56.876',-0.006
'1:56.878',-0.006
'1:56.880',-0.006
'1:56.882',-0.005
'1:56.884',-0.006
'1:56.886',-0.006
'1:56.888',-0.006
'1:56.890',-0.006
'1:56.892',-0.006
'1:56.894',-0.006
'1:56.896',-0.006
'1:56.898',-0.006
'1:56.900',-0.006
'1:56.902',-0.006
'1:56.904',-0.006
'1:56.906',-0.006
'1:56.908',-0.006
'1:56.910',-0.006
'1:56.912',-0.006
'1:56.914',-0.006
'1:56.916',-0.006
'1:56.918',-0.006
'1:56.920',-0.006
'1:56.922',-0.006
'1:56.924',-0.006
'1:56.926',-0.006
'1:56.928',-0.006
'1:56.930',-0.006
'1:56.932',-0.006
'1:56.934',-0.006
'1:56.936',-0.006
'1:56.938',-0.006
'1:56.940',-0.005
'1:56.942',-0.005
'1:56.944',-0.005
'1:56.946',-0.004
'1:56.948',-0.004
'1:56.950',-0.004
'1:56.952',-0.006
'1:56.954',-0.012
'1:56.956',-0.021
'1:56.958',-0.026
'1:56.960',-0.025
'1:56.962',-0.025
'1:56.964',-0.028
