'Elapsed time','I'
'1:28.850',-0.064
'1:28.852',-0.068
'1:28.854',-0.066
'1:28.856',-0.065
'1:28.858',-0.052
'1:28.860',-0.053
'1:28.862',-0.035
'1:28.864',-0.026
'1:28.866',-0.029
'1:28.868',-0.011
'1:28.870',-0.017
'1:28.872',-0.013
'1:28.874',-0.009
'1:28.876',0.001
'1:28.878',0.004
'1:28.880',0.011
'1:28.882',0.022
'1:28.884',0.025
'1:28.886',0.041
'1:28.888',0.045
'1:28.890',0.044
'1:28.892',0.033
'1:28.894',0.044
'1:28.896',0.044
'1:28.898',0.045
'1:28.900',0.041
'1:28.902',0.041
'1:28.904',0.052
'1:28.906',0.052
'1:28.908',0.046
'1:28.910',0.033
'1:28.912',0.028
'1:28.914',0.013
'1:28.916',0.013
'1:28.918',0.014
'1:28.920',-0.011
'1:28.922',0.001
'1:28.924',-0.005
'1:28.926',-0.026
'1:28.928',-0.035
'1:28.930',-0.031
'1:28.932',-0.032
'1:28.934',-0.046
'1:28.936',-0.068
'1:28.938',-0.072
'1:28.940',-0.077
'1:28.942',-0.079
'1:28.944',-0.079
'1:28.946',-0.081
'1:28.948',-0.101
'1:28.950',-0.115
'1:28.952',-0.121
'1:28.954',-0.124
'1:28.956',-0.121
'1:28.958',-0.126
'1:28.960',-0.144
'1:28.962',-0.137
'1:28.964',-0.130
'1:28.966',-0.140
'1:28.968',-0.141
'1:28.970',-0.135
'1:28.972',-0.153
'1:28.974',-0.146
'1:28.976',-0.135
'1:28.978',-0.159
'1:28.980',-0.154
'1:28.982',-0.152
'1:28.984',-0.149
'1:28.986',-0.147
'1:28.988',-0.160
'1:28.990',-0.165
'1:28.992',-0.159
'1:28.994',-0.161
'1:28.996',-0.155
'1:28.998',-0.166
'1:29.000',-0.147
'1:29.002',-0.160
'1:29.004',-0.159
'1:29.006',-0.159
'1:29.008',-0.151
'1:29.010',-0.155
'1:29.012',-0.165
'1:29.014',-0.165
'1:29.016',-0.143
'1:29.018',-0.160
'1:29.020',-0.153
'1:29.022',-0.156
'1:29.024',-0.146
'1:29.026',-0.150
'1:29.028',-0.152
'1:29.030',-0.157
'1:29.032',-0.159
'1:29.034',-0.163
'1:29.036',-0.159
'1:29.038',-0.166
'1:29.040',-0.165
'1:29.042',-0.156
'1:29.044',-0.162
'1:29.046',-0.167
'1:29.048',-0.163
'1:29.050',-0.164
'1:29.052',-0.172
'1:29.054',-0.170
'1:29.056',-0.175
'1:29.058',-0.155
'1:29.060',-0.161
'1:29.062',-0.173
'1:29.064',-0.185
'1:29.066',-0.163
'1:29.068',-0.166
'1:29.070',-0.168
'1:29.072',-0.171
'1:29.074',-0.166
'1:29.076',-0.176
'1:29.078',-0.180
'1:29.080',-0.172
'1:29.082',-0.174
'1:29.084',-0.173
'1:29.086',-0.191
'1:29.088',-0.177
'1:29.090',-0.174
'1:29.092',-0.173
'1:29.094',-0.179
'1:29.096',-0.178
'1:29.098',-0.173
'1:29.100',-0.180
'1:29.102',-0.176
'1:29.104',-0.168
'1:29.106',-0.173
'1:29.108',-0.168
'1:29.110',-0.161
'1:29.112',-0.162
'1:29.114',-0.170
'1:29.116',-0.179
'1:29.118',-0.175
'1:29.120',-0.179
'1:29.122',-0.176
'1:29.124',-0.169
'1:29.126',-0.181
'1:29.128',-0.185
'1:29.130',-0.165
'1:29.132',-0.167
'1:29.134',-0.166
'1:29.136',-0.173
'1:29.138',-0.166
'1:29.140',-0.173
'1:29.142',-0.161
'1:29.144',-0.165
'1:29.146',-0.162
'1:29.148',-0.145
'1:29.150',-0.163
'1:29.152',-0.164
'1:29.154',-0.154
'1:29.156',-0.146
'1:29.158',-0.137
'1:29.160',-0.138
'1:29.162',-0.131
'1:29.164',-0.139
'1:29.166',-0.130
'1:29.168',-0.141
'1:29.170',-0.112
'1:29.172',-0.080
'1:29.174',-0.089
'1:29.176',-0.090
'1:29.178',-0.085
'1:29.180',-0.087
'1:29.182',-0.087
'1:29.184',-0.109
'1:29.186',-0.113
'1:29.188',-0.125
'1:29.190',-0.143
'1:29.192',-0.169
'1:29.194',-0.171
'1:29.196',-0.170
'1:29.198',-0.180
'1:29.200',-0.190
'1:29.202',-0.183
'1:29.204',-0.170
'1:29.206',-0.180
'1:29.208',-0.209
'1:29.210',-0.204
'1:29.212',-0.206
'1:29.214',-0.196
'1:29.216',-0.199
'1:29.218',-0.202
'1:29.220',-0.204
'1:29.222',-0.195
'1:29.224',-0.195
'1:29.226',-0.179
'1:29.228',-0.196
'1:29.230',-0.197
'1:29.232',-0.203
'1:29.234',-0.213
'1:29.236',-0.208
'1:29.238',-0.203
'1:29.240',-0.194
'1:29.242',-0.182
'1:29.244',-0.158
'1:29.246',-0.130
'1:29.248',-0.101
'1:29.250',-0.058
'1:29.252',0.006
'1:29.254',0.086
'1:29.256',0.172
'1:29.258',0.236
'1:29.260',0.319
'1:29.262',0.394
'1:29.264',0.445
'1:29.266',0.460
'1:29.268',0.443
'1:29.270',0.397
'1:29.272',0.362
'1:29.274',0.266
'1:29.276',0.137
'1:29.278',0.038
'1:29.280',-0.034
'1:29.282',-0.102
'1:29.284',-0.139
'1:29.286',-0.197
'1:29.288',-0.248
'1:29.290',-0.285
'1:29.292',-0.310
'1:29.294',-0.341
'1:29.296',-0.374
'1:29.298',-0.343
'1:29.300',-0.320
'1:29.302',-0.299
'1:29.304',-0.278
'1:29.306',-0.269
'1:29.308',-0.268
'1:29.310',-0.252
'1:29.312',-0.252
'1:29.314',-0.234
'1:29.316',-0.232
'1:29.318',-0.227
'1:29.320',-0.226
'1:29.322',-0.217
'1:29.324',-0.210
'1:29.326',-0.210
'1:29.328',-0.211
'1:29.330',-0.217
'1:29.332',-0.219
'1:29.334',-0.194
'1:29.336',-0.203
'1:29.338',-0.195
'1:29.340',-0.214
'1:29.342',-0.203
'1:29.344',-0.203
'1:29.346',-0.190
'1:29.348',-0.201
'1:29.350',-0.201
'1:29.352',-0.202
'1:29.354',-0.193
'1:29.356',-0.195
'1:29.358',-0.213
'1:29.360',-0.209
'1:29.362',-0.203
'1:29.364',-0.195
'1:29.366',-0.198
'1:29.368',-0.203
'1:29.370',-0.200
'1:29.372',-0.202
'1:29.374',-0.199
'1:29.376',-0.197
'1:29.378',-0.202
'1:29.380',-0.210
'1:29.382',-0.208
'1:29.384',-0.184
'1:29.386',-0.179
'1:29.388',-0.190
'1:29.390',-0.181
'1:29.392',-0.186
'1:29.394',-0.184
'1:29.396',-0.186
'1:29.398',-0.188
'1:29.400',-0.182
'1:29.402',-0.172
'1:29.404',-0.179
'1:29.406',-0.181
'1:29.408',-0.176
'1:29.410',-0.165
'1:29.412',-0.169
'1:29.414',-0.172
'1:29.416',-0.161
'1:29.418',-0.165
'1:29.420',-0.160
'1:29.422',-0.147
'1:29.424',-0.148
'1:29.426',-0.143
'1:29.428',-0.141
'1:29.430',-0.142
'1:29.432',-0.127
'1:29.434',-0.135
'1:29.436',-0.122
'1:29.438',-0.126
'1:29.440',-0.110
'1:29.442',-0.107
'1:29.444',-0.104
'1:29.446',-0.090
'1:29.448',-0.096
'1:29.450',-0.088
'1:29.452',-0.082
'1:29.454',-0.077
'1:29.456',-0.071
'1:29.458',-0.062
'1:29.460',-0.062
'1:29.462',-0.046
'1:29.464',-0.043
'1:29.466',-0.035
'1:29.468',-0.021
'1:29.470',-0.022
'1:29.472',-0.025
'1:29.474',-0.009
'1:29.476',-0.011
'1:29.478',-0.009
'1:29.480',0.001
'1:29.482',-0.004
'1:29.484',0.015
'1:29.486',0.022
'1:29.488',0.021
'1:29.490',0.036
'1:29.492',0.030
'1:29.494',0.031
'1:29.496',0.038
'1:29.498',0.043
'1:29.500',0.046
'1:29.502',0.044
'1:29.504',0.046
'1:29.506',0.051
'1:29.508',0.058
'1:29.510',0.041
'1:29.512',0.035
'1:29.514',0.041
'1:29.516',0.036
'1:29.518',0.021
'1:29.520',0.022
'1:29.522',0.009
'1:29.524',-0.003
'1:29.526',-0.001
'1:29.528',-0.018
'1:29.530',-0.027
'1:29.532',-0.038
'1:29.534',-0.027
'1:29.536',-0.035
'1:29.538',-0.050
'1:29.540',-0.058
'1:29.542',-0.062
'1:29.544',-0.070
'1:29.546',-0.082
'1:29.548',-0.083
'1:29.550',-0.096
'1:29.552',-0.095
'1:29.554',-0.112
'1:29.556',-0.103
'1:29.558',-0.119
'1:29.560',-0.117
'1:29.562',-0.112
'1:29.564',-0.129
'1:29.566',-0.131
'1:29.568',-0.126
'1:29.570',-0.133
'1:29.572',-0.138
'1:29.574',-0.141
'1:29.576',-0.154
'1:29.578',-0.149
'1:29.580',-0.147
'1:29.582',-0.149
'1:29.584',-0.142
'1:29.586',-0.146
'1:29.588',-0.145
'1:29.590',-0.168
'1:29.592',-0.170
'1:29.594',-0.155
'1:29.596',-0.158
'1:29.598',-0.157
'1:29.600',-0.154
'1:29.602',-0.151
'1:29.604',-0.157
'1:29.606',-0.161
'1:29.608',-0.156
'1:29.610',-0.158
'1:29.612',-0.158
'1:29.614',-0.156
'1:29.616',-0.160
'1:29.618',-0.157
'1:29.620',-0.160
'1:29.622',-0.148
'1:29.624',-0.149
'1:29.626',-0.162
'1:29.628',-0.170
'1:29.630',-0.160
'1:29.632',-0.156
'1:29.634',-0.168
'1:29.636',-0.168
'1:29.638',-0.166
'1:29.640',-0.163
'1:29.642',-0.158
'1:29.644',-0.155
'1:29.646',-0.156
'1:29.648',-0.154
'1:29.650',-0.161
'1:29.652',-0.164
'1:29.654',-0.166
'1:29.656',-0.167
'1:29.658',-0.168
'1:29.660',-0.160
'1:29.662',-0.146
'1:29.664',-0.165
'1:29.666',-0.176
'1:29.668',-0.169
'1:29.670',-0.157
'1:29.672',-0.167
'1:29.674',-0.167
'1:29.676',-0.170
'1:29.678',-0.167
'1:29.680',-0.180
'1:29.682',-0.167
'1:29.684',-0.158
'1:29.686',-0.153
'1:29.688',-0.154
'1:29.690',-0.155
'1:29.692',-0.166
'1:29.694',-0.164
'1:29.696',-0.172
'1:29.698',-0.158
'1:29.700',-0.162
'1:29.702',-0.170
'1:29.704',-0.170
'1:29.706',-0.175
'1:29.708',-0.164
'1:29.710',-0.168
'1:29.712',-0.170
'1:29.714',-0.163
'1:29.716',-0.161
'1:29.718',-0.161
'1:29.720',-0.159
'1:29.722',-0.162
'1:29.724',-0.147
'1:29.726',-0.156
'1:29.728',-0.166
'1:29.730',-0.162
'1:29.732',-0.171
'1:29.734',-0.161
'1:29.736',-0.156
'1:29.738',-0.158
'1:29.740',-0.147
'1:29.742',-0.150
'1:29.744',-0.143
'1:29.746',-0.145
'1:29.748',-0.139
'1:29.750',-0.138
'1:29.752',-0.148
'1:29.754',-0.135
'1:29.756',-0.133
'1:29.758',-0.131
'1:29.760',-0.139
'1:29.762',-0.122
'1:29.764',-0.106
'1:29.766',-0.120
'1:29.768',-0.101
'1:29.770',-0.116
'1:29.772',-0.116
'1:29.774',-0.111
'1:29.776',-0.096
'1:29.778',-0.090
'1:29.780',-0.089
'1:29.782',-0.085
'1:29.784',-0.072
'1:29.786',-0.060
'1:29.788',-0.064
'1:29.790',-0.077
'1:29.792',-0.098
'1:29.794',-0.121
'1:29.796',-0.137
'1:29.798',-0.157
'1:29.800',-0.163
'1:29.802',-0.148
'1:29.804',-0.155
'1:29.806',-0.160
'1:29.808',-0.164
'1:29.810',-0.169
'1:29.812',-0.180
'1:29.814',-0.172
'1:29.816',-0.176
'1:29.818',-0.178
'1:29.820',-0.182
'1:29.822',-0.182
'1:29.824',-0.175
'1:29.826',-0.184
'1:29.828',-0.181
'1:29.830',-0.182
'1:29.832',-0.186
'1:29.834',-0.193
'1:29.836',-0.185
'1:29.838',-0.191
'1:29.840',-0.184
'1:29.842',-0.191
'1:29.844',-0.201
'1:29.846',-0.181
'1:29.848',-0.174
'1:29.850',-0.159
'1:29.852',-0.140
'1:29.854',-0.092
'1:29.856',-0.046
'1:29.858',0.003
'1:29.860',0.075
'1:29.862',0.158
'1:29.864',0.256
'1:29.866',0.340
'1:29.868',0.406
'1:29.870',0.482
'1:29.872',0.528
'1:29.874',0.518
'1:29.876',0.471
'1:29.878',0.437
'1:29.880',0.363
'1:29.882',0.241
'1:29.884',0.106
'1:29.886',0.042
'1:29.888',-0.030
'1:29.890',-0.114
'1:29.892',-0.161
'1:29.894',-0.217
'1:29.896',-0.269
'1:29.898',-0.305
'1:29.900',-0.320
'1:29.902',-0.350
'1:29.904',-0.332
'1:29.906',-0.309
'1:29.908',-0.281
'1:29.910',-0.277
'1:29.912',-0.254
'1:29.914',-0.247
'1:29.916',-0.247
'1:29.918',-0.222
'1:29.920',-0.221
'1:29.922',-0.221
'1:29.924',-0.209
'1:29.926',-0.204
'1:29.928',-0.202
'1:29.930',-0.191
'1:29.932',-0.192
'1:29.934',-0.190
'1:29.936',-0.186
'1:29.938',-0.193
'1:29.940',-0.195
'1:29.942',-0.184
'1:29.944',-0.191
'1:29.946',-0.184
'1:29.948',-0.185
'1:29.950',-0.186
'1:29.952',-0.189
'1:29.954',-0.193
'1:29.956',-0.186
'1:29.958',-0.185
'1:29.960',-0.189
'1:29.962',-0.177
'1:29.964',-0.176
'1:29.966',-0.186
'1:29.968',-0.182
'1:29.970',-0.177
'1:29.972',-0.180
'1:29.974',-0.172
'1:29.976',-0.181
'1:29.978',-0.180
'1:29.980',-0.171
'1:29.982',-0.173
'1:29.984',-0.171
'1:29.986',-0.172
'1:29.988',-0.171
'1:29.990',-0.172
'1:29.992',-0.171
'1:29.994',-0.172
'1:29.996',-0.171
'1:29.998',-0.168
'1:30.000',-0.168
'1:30.002',-0.165
'1:30.004',-0.164
'1:30.006',-0.147
'1:30.008',-0.166
'1:30.010',-0.157
'1:30.012',-0.161
'1:30.014',-0.149
'1:30.016',-0.158
'1:30.018',-0.138
'1:30.020',-0.130
'1:30.022',-0.127
'1:30.024',-0.121
'1:30.026',-0.118
'1:30.028',-0.118
'1:30.030',-0.111
'1:30.032',-0.123
'1:30.034',-0.118
'1:30.036',-0.107
'1:30.038',-0.104
'1:30.040',-0.096
'1:30.042',-0.081
'1:30.044',-0.096
'1:30.046',-0.098
'1:30.048',-0.079
'1:30.050',-0.069
'1:30.052',-0.064
'1:30.054',-0.059
'1:30.056',-0.067
'1:30.058',-0.060
'1:30.060',-0.045
'1:30.062',-0.034
'1:30.064',-0.036
'1:30.066',-0.015
'1:30.068',-0.013
'1:30.070',-0.009
'1:30.072',-0.019
'1:30.074',-0.006
'1:30.076',0.003
'1:30.078',0.019
'1:30.080',0.015
'1:30.082',0.026
'1:30.084',0.037
'1:30.086',0.033
'1:30.088',0.040
'1:30.090',0.054
'1:30.092',0.052
'1:30.094',0.065
'1:30.096',0.083
'1:30.098',0.076
'1:30.100',0.081
'1:30.102',0.088
'1:30.104',0.079
'1:30.106',0.081
'1:30.108',0.081
'1:30.110',0.072
'1:30.112',0.085
'1:30.114',0.086
'1:30.116',0.079
'1:30.118',0.078
'1:30.120',0.072
'1:30.122',0.075
'1:30.124',0.063
'1:30.126',0.067
'1:30.128',0.050
'1:30.130',0.036
'1:30.132',0.025
'1:30.134',0.013
'1:30.136',0.008
'1:30.138',0.008
'1:30.140',0.001
'1:30.142',-0.011
'1:30.144',-0.017
'1:30.146',-0.022
'1:30.148',-0.028
'1:30.150',-0.037
'1:30.152',-0.046
'1:30.154',-0.059
'1:30.156',-0.063
'1:30.158',-0.064
'1:30.160',-0.061
'1:30.162',-0.065
'1:30.164',-0.092
'1:30.166',-0.086
'1:30.168',-0.106
'1:30.170',-0.101
'1:30.172',-0.101
'1:30.174',-0.111
'1:30.176',-0.121
'1:30.178',-0.121
'1:30.180',-0.131
'1:30.182',-0.117
'1:30.184',-0.112
'1:30.186',-0.115
'1:30.188',-0.120
'1:30.190',-0.122
'1:30.192',-0.131
'1:30.194',-0.135
'1:30.196',-0.147
'1:30.198',-0.139
'1:30.200',-0.148
'1:30.202',-0.143
'1:30.204',-0.138
'1:30.206',-0.125
'1:30.208',-0.138
'1:30.210',-0.133
'1:30.212',-0.137
'1:30.214',-0.131
'1:30.216',-0.131
'1:30.218',-0.138
'1:30.220',-0.134
'1:30.222',-0.129
'1:30.224',-0.136
'1:30.226',-0.139
'1:30.228',-0.138
'1:30.230',-0.146
'1:30.232',-0.143
'1:30.234',-0.144
'1:30.236',-0.143
'1:30.238',-0.146
'1:30.240',-0.148
'1:30.242',-0.147
'1:30.244',-0.152
'1:30.246',-0.154
'1:30.248',-0.142
'1:30.250',-0.142
'1:30.252',-0.162
'1:30.254',-0.151
'1:30.256',-0.154
'1:30.258',-0.144
'1:30.260',-0.155
'1:30.262',-0.157
'1:30.264',-0.149
'1:30.266',-0.162
'1:30.268',-0.157
'1:30.270',-0.159
'1:30.272',-0.172
'1:30.274',-0.163
'1:30.276',-0.158
'1:30.278',-0.151
'1:30.280',-0.160
'1:30.282',-0.155
'1:30.284',-0.158
'1:30.286',-0.157
'1:30.288',-0.160
'1:30.290',-0.162
'1:30.292',-0.166
'1:30.294',-0.172
'1:30.296',-0.167
'1:30.298',-0.156
'1:30.300',-0.147
'1:30.302',-0.151
'1:30.304',-0.148
'1:30.306',-0.160
'1:30.308',-0.151
'1:30.310',-0.152
'1:30.312',-0.153
'1:30.314',-0.161
'1:30.316',-0.170
'1:30.318',-0.178
'1:30.320',-0.173
'1:30.322',-0.159
'1:30.324',-0.162
'1:30.326',-0.168
'1:30.328',-0.151
'1:30.330',-0.164
'1:30.332',-0.161
'1:30.334',-0.159
'1:30.336',-0.158
'1:30.338',-0.152
'1:30.340',-0.168
'1:30.342',-0.162
'1:30.344',-0.176
'1:30.346',-0.167
'1:30.348',-0.160
'1:30.350',-0.161
'1:30.352',-0.164
'1:30.354',-0.158
'1:30.356',-0.151
'1:30.358',-0.156
'1:30.360',-0.147
'1:30.362',-0.157
'1:30.364',-0.164
'1:30.366',-0.142
'1:30.368',-0.149
'1:30.370',-0.123
'1:30.372',-0.135
'1:30.374',-0.144
'1:30.376',-0.133
'1:30.378',-0.137
'1:30.380',-0.118
'1:30.382',-0.114
'1:30.384',-0.116
'1:30.386',-0.105
'1:30.388',-0.103
'1:30.390',-0.081
'1:30.392',-0.075
'1:30.394',-0.078
'1:30.396',-0.089
'1:30.398',-0.088
'1:30.400',-0.081
'1:30.402',-0.084
'1:30.404',-0.075
'1:30.406',-0.101
'1:30.408',-0.130
'1:30.410',-0.141
'1:30.412',-0.158
'1:30.414',-0.164
'1:30.416',-0.155
'1:30.418',-0.166
'1:30.420',-0.172
'1:30.422',-0.181
'1:30.424',-0.178
'1:30.426',-0.186
'1:30.428',-0.184
'1:30.430',-0.198
'1:30.432',-0.181
'1:30.434',-0.178
'1:30.436',-0.181
'1:30.438',-0.185
'1:30.440',-0.177
'1:30.442',-0.183
'1:30.444',-0.176
'1:30.446',-0.179
'1:30.448',-0.189
'1:30.450',-0.179
'1:30.452',-0.171
'1:30.454',-0.198
'1:30.456',-0.180
'1:30.458',-0.193
'1:30.460',-0.172
'1:30.462',-0.170
'1:30.464',-0.147
'1:30.466',-0.119
'1:30.468',-0.099
'1:30.470',-0.068
'1:30.472',-0.024
'1:30.474',0.070
'1:30.476',0.138
'1:30.478',0.211
'1:30.480',0.298
'1:30.482',0.369
'1:30.484',0.453
'1:30.486',0.510
'1:30.488',0.490
'1:30.490',0.455
'1:30.492',0.414
'1:30.494',0.372
'1:30.496',0.248
'1:30.498',0.121
'1:30.500',0.049
'1:30.502',-0.032
'1:30.504',-0.123
'1:30.506',-0.157
'1:30.508',-0.208
'1:30.510',-0.264
'1:30.512',-0.286
'1:30.514',-0.318
'1:30.516',-0.335
'1:30.518',-0.352
'1:30.520',-0.344
'1:30.522',-0.303
'1:30.524',-0.268
'1:30.526',-0.263
'1:30.528',-0.255
'1:30.530',-0.259
'1:30.532',-0.240
'1:30.534',-0.216
'1:30.536',-0.206
'1:30.538',-0.212
'1:30.540',-0.203
'1:30.542',-0.196
'1:30.544',-0.192
'1:30.546',-0.188
'1:30.548',-0.177
'1:30.550',-0.187
'1:30.552',-0.210
'1:30.554',-0.179
'1:30.556',-0.204
'1:30.558',-0.199
'1:30.560',-0.174
'1:30.562',-0.181
'1:30.564',-0.182
'1:30.566',-0.182
'1:30.568',-0.173
'1:30.570',-0.183
'1:30.572',-0.171
'1:30.574',-0.171
'1:30.576',-0.184
'1:30.578',-0.184
'1:30.580',-0.178
'1:30.582',-0.177
'1:30.584',-0.175
'1:30.586',-0.173
'1:30.588',-0.164
'1:30.590',-0.180
'1:30.592',-0.182
'1:30.594',-0.170
'1:30.596',-0.179
'1:30.598',-0.166
'1:30.600',-0.152
'1:30.602',-0.164
'1:30.604',-0.163
'1:30.606',-0.158
'1:30.608',-0.152
'1:30.610',-0.148
'1:30.612',-0.164
'1:30.614',-0.166
'1:30.616',-0.159
'1:30.618',-0.149
'1:30.620',-0.149
'1:30.622',-0.147
'1:30.624',-0.148
'1:30.626',-0.152
'1:30.628',-0.140
'1:30.630',-0.142
'1:30.632',-0.137
'1:30.634',-0.149
'1:30.636',-0.133
'1:30.638',-0.129
'1:30.640',-0.133
'1:30.642',-0.130
'1:30.644',-0.121
'1:30.646',-0.116
'1:30.648',-0.112
'1:30.650',-0.121
'1:30.652',-0.116
'1:30.654',-0.120
'1:30.656',-0.089
'1:30.658',-0.104
'1:30.660',-0.087
'1:30.662',-0.086
'1:30.664',-0.088
'1:30.666',-0.077
'1:30.668',-0.079
'1:30.670',-0.058
'1:30.672',-0.080
'1:30.674',-0.079
'1:30.676',-0.056
'1:30.678',-0.058
'1:30.680',-0.038
'1:30.682',-0.041
'1:30.684',-0.029
'1:30.686',-0.021
'1:30.688',-0.009
'1:30.690',-0.018
'1:30.692',-0.009
'1:30.694',-0.010
'1:30.696',0.015
'1:30.698',0.015
'1:30.700',0.021
'1:30.702',0.041
'1:30.704',0.040
'1:30.706',0.038
'1:30.708',0.046
'1:30.710',0.038
'1:30.712',0.037
'1:30.714',0.048
'1:30.716',0.047
'1:30.718',0.051
'1:30.720',0.054
'1:30.722',0.058
'1:30.724',0.066
'1:30.726',0.069
'1:30.728',0.060
'1:30.730',0.053
'1:30.732',0.052
'1:30.734',0.057
'1:30.736',0.048
'1:30.738',0.045
'1:30.740',0.053
'1:30.742',0.036
'1:30.744',0.025
'1:30.746',0.011
'1:30.748',0.007
'1:30.750',0.003
'1:30.752',-0.019
'1:30.754',-0.017
'1:30.756',-0.022
'1:30.758',-0.037
'1:30.760',-0.030
'1:30.762',-0.032
'1:30.764',-0.048
'1:30.766',-0.048
'1:30.768',-0.058
'1:30.770',-0.066
'1:30.772',-0.084
'1:30.774',-0.070
'1:30.776',-0.102
'1:30.778',-0.112
'1:30.780',-0.107
'1:30.782',-0.107
'1:30.784',-0.108
'1:30.786',-0.107
'1:30.788',-0.115
'1:30.790',-0.120
'1:30.792',-0.140
'1:30.794',-0.140
'1:30.796',-0.137
'1:30.798',-0.136
'1:30.800',-0.148
'1:30.802',-0.133
'1:30.804',-0.127
'1:30.806',-0.135
'1:30.808',-0.144
'1:30.810',-0.137
'1:30.812',-0.141
'1:30.814',-0.149
'1:30.816',-0.139
'1:30.818',-0.149
'1:30.820',-0.131
'1:30.822',-0.155
'1:30.824',-0.144
'1:30.826',-0.144
'1:30.828',-0.148
'1:30.830',-0.158
'1:30.832',-0.156
'1:30.834',-0.144
'1:30.836',-0.153
'1:30.838',-0.153
'1:30.840',-0.165
'1:30.842',-0.151
'1:30.844',-0.149
'1:30.846',-0.160
'1:30.848',-0.155
'1:30.850',-0.149
'1:30.852',-0.153
'1:30.854',-0.173
'1:30.856',-0.146
'1:30.858',-0.157
'1:30.860',-0.158
'1:30.862',-0.156
'1:30.864',-0.157
'1:30.866',-0.153
'1:30.868',-0.157
'1:30.870',-0.159
'1:30.872',-0.148
'1:30.874',-0.159
'1:30.876',-0.165
'1:30.878',-0.169
'1:30.880',-0.164
'1:30.882',-0.165
'1:30.884',-0.153
'1:30.886',-0.161
'1:30.888',-0.163
'1:30.890',-0.169
'1:30.892',-0.173
'1:30.894',-0.157
'1:30.896',-0.174
'1:30.898',-0.175
'1:30.900',-0.163
'1:30.902',-0.167
'1:30.904',-0.162
'1:30.906',-0.169
'1:30.908',-0.168
'1:30.910',-0.162
'1:30.912',-0.159
'1:30.914',-0.164
'1:30.916',-0.160
'1:30.918',-0.169
'1:30.920',-0.157
'1:30.922',-0.163
'1:30.924',-0.164
'1:30.926',-0.164
'1:30.928',-0.175
'1:30.930',-0.177
'1:30.932',-0.172
'1:30.934',-0.171
'1:30.936',-0.165
'1:30.938',-0.154
'1:30.940',-0.145
'1:30.942',-0.160
'1:30.944',-0.144
'1:30.946',-0.169
'1:30.948',-0.166
'1:30.950',-0.176
'1:30.952',-0.169
'1:30.954',-0.173
'1:30.956',-0.173
'1:30.958',-0.163
'1:30.960',-0.159
'1:30.962',-0.167
'1:30.964',-0.163
'1:30.966',-0.150
'1:30.968',-0.154
'1:30.970',-0.141
'1:30.972',-0.152
'1:30.974',-0.155
'1:30.976',-0.141
'1:30.978',-0.144
'1:30.980',-0.135
'1:30.982',-0.114
'1:30.984',-0.146
'1:30.986',-0.146
'1:30.988',-0.144
'1:30.990',-0.141
'1:30.992',-0.128
'1:30.994',-0.112
'1:30.996',-0.104
'1:30.998',-0.103
'1:31.000',-0.098
'1:31.002',-0.096
'1:31.004',-0.095
'1:31.006',-0.087
'1:31.008',-0.080
'1:31.010',-0.110
'1:31.012',-0.126
'1:31.014',-0.145
'1:31.016',-0.156
'1:31.018',-0.160
'1:31.020',-0.170
'1:31.022',-0.178
'1:31.024',-0.184
'1:31.026',-0.191
'1:31.028',-0.174
'1:31.030',-0.191
'1:31.032',-0.183
'1:31.034',-0.197
'1:31.036',-0.198
'1:31.038',-0.211
'1:31.040',-0.207
'1:31.042',-0.191
'1:31.044',-0.193
'1:31.046',-0.198
'1:31.048',-0.188
'1:31.050',-0.200
'1:31.052',-0.208
'1:31.054',-0.203
'1:31.056',-0.199
'1:31.058',-0.196
'1:31.060',-0.199
'1:31.062',-0.189
'1:31.064',-0.192
'1:31.066',-0.173
'1:31.068',-0.159
'1:31.070',-0.127
'1:31.072',-0.117
'1:31.074',-0.070
'1:31.076',-0.050
'1:31.078',0.025
'1:31.080',0.092
'1:31.082',0.177
'1:31.084',0.238
'1:31.086',0.303
'1:31.088',0.363
'1:31.090',0.434
'1:31.092',0.418
'1:31.094',0.398
'1:31.096',0.346
'1:31.098',0.317
'1:31.100',0.206
'1:31.102',0.086
'1:31.104',0.020
'1:31.106',-0.069
'1:31.108',-0.132
'1:31.110',-0.179
'1:31.112',-0.216
'1:31.114',-0.258
'1:31.116',-0.294
'1:31.118',-0.311
'1:31.120',-0.329
'1:31.122',-0.336
'1:31.124',-0.333
'1:31.126',-0.309
'1:31.128',-0.295
'1:31.130',-0.279
'1:31.132',-0.265
'1:31.134',-0.262
'1:31.136',-0.275
'1:31.138',-0.268
'1:31.140',-0.241
'1:31.142',-0.234
'1:31.144',-0.243
'1:31.146',-0.220
'1:31.148',-0.226
'1:31.150',-0.221
'1:31.152',-0.219
'1:31.154',-0.208
'1:31.156',-0.207
'1:31.158',-0.232
'1:31.160',-0.193
'1:31.162',-0.217
'1:31.164',-0.209
'1:31.166',-0.210
'1:31.168',-0.196
'1:31.170',-0.204
'1:31.172',-0.205
'1:31.174',-0.215
'1:31.176',-0.180
'1:31.178',-0.189
'1:31.180',-0.191
'1:31.182',-0.184
'1:31.184',-0.200
'1:31.186',-0.188
'1:31.188',-0.187
'1:31.190',-0.186
'1:31.192',-0.194
'1:31.194',-0.191
'1:31.196',-0.179
'1:31.198',-0.172
'1:31.200',-0.179
'1:31.202',-0.178
'1:31.204',-0.169
'1:31.206',-0.165
